id,key,value,type
3325526783,street,North Murat Street,addr
3325526783,housenumber,329,addr
3325526793,street,North Olympia Street,addr
3325526793,housenumber,333,addr
3325526803,street,North Olympia Street,addr
3325526803,housenumber,337,addr
3325526813,street,Iberville Street,addr
3325526813,housenumber,4407,addr
3325526823,street,Iberville Street,addr
3325526823,housenumber,4424,addr
3325526833,street,Iberville Street,addr
3325526833,housenumber,4437,addr
3325526843,street,Iberville Street,addr
3325526843,housenumber,4517,addr
3325526853,street,Canal Street,addr
3325526853,housenumber,4527,addr
3325526863,street,Iberville Street,addr
3325526863,housenumber,4601,addr
3325526873,street,Bienville Avenue,addr
3325526873,housenumber,4626,addr
3325526883,street,Iberville Street,addr
3325526883,housenumber,4709,addr
3325526893,street,Iberville Street,addr
3325526893,housenumber,4727,addr
3325526903,street,Iberville Street,addr
3325526903,housenumber,4737,addr
3325526913,street,Bienville Avenue,addr
3325526913,housenumber,4811,addr
3325526923,street,Conti Street,addr
3325526923,housenumber,4822,addr
3325526969,street,Bienville Avenue,addr
3325526969,housenumber,5004,addr
3325538704,street,Flowerdale Court,addr
3325538704,housenumber,10,addr
3325538714,street,Sherwood Forest Drive,addr
3325538714,housenumber,109,addr
3325538724,street,Sherwood Forest Drive,addr
3325538724,housenumber,119,addr
3325538734,street,Sherwood Forest Drive,addr
3325538734,housenumber,129,addr
3325538744,street,Flowerdale Court,addr
3325538744,housenumber,17,addr
3325538754,street,Dumaine Street,addr
3325538754,housenumber,4103,addr
3325542163,street,Saint Peter Street,addr
3325542163,housenumber,4119,addr
3325542173,street,Saint Peter Street,addr
3325542173,housenumber,4131,addr
3325542183,street,Toulouse Street,addr
3325542183,housenumber,4145,addr
3325542193,street,Toulouse Street,addr
3325542193,housenumber,4153,addr
3325542203,street,Toulouse Street,addr
3325542203,housenumber,4158,addr
3325542213,street,Saint Ann Street,addr
3325542213,housenumber,4168,addr
3325542223,street,Saint Peter Street,addr
3325542223,housenumber,4176,addr
3325542233,street,Saint Ann Street,addr
3325542233,housenumber,4201,addr
3325542243,street,Saint Ann Street,addr
3325542243,housenumber,4211,addr
3325542253,street,Orleans Avenue,addr
3325542253,housenumber,4218,addr
3325542363,street,Saint Ann Street,addr
3325542363,housenumber,4229,addr
3325542373,street,Toulouse Street,addr
3325542373,housenumber,4309,addr
3325542383,street,Toulouse Street,addr
3325542383,housenumber,4321,addr
3325542393,street,Saint Peter Street,addr
3325542393,housenumber,4436,addr
3325542403,street,Saint Peter Street,addr
3325542403,housenumber,4531,addr
3325542413,street,David Street,addr
3325542413,housenumber,503,addr
3325542423,street,Allard Boulevard,addr
3325542423,housenumber,53,addr
3325542433,street,North Murat Street,addr
3325542433,housenumber,608,addr
3325542443,street,North Alexander Street,addr
3325542443,housenumber,615,addr
3325542453,street,North Olympia Street,addr
3325542453,housenumber,620,addr
3325542594,street,North Olympia Street,addr
3325542594,housenumber,626,addr
3325542604,street,North Alexander Street,addr
3325542604,housenumber,634,addr
3325542614,street,North Hennessey Street,addr
3325542614,housenumber,640,addr
3325542624,street,North Alexander Street,addr
3325542624,housenumber,706,addr
3325542634,street,Solomon Place,addr
3325542634,housenumber,806,addr
3325542644,street,North Hennessey Street,addr
3325542644,housenumber,830,addr
3325542654,street,North Carrollton Avenue,addr
3325542654,housenumber,845,addr
3325542766,street,North Solomon Street,addr
3325542766,housenumber,908,addr
3325542776,street,North Solomon Street,addr
3325542776,housenumber,923,addr
3325542786,street,North Carrollton Avenue,addr
3325542786,housenumber,967,addr
3325555240,street,Paris Avenue,addr
3325555240,housenumber,6200,addr
3325647394,street,Robert E Lee Boulevard,addr
3325647394,housenumber,2101,addr
3325647404,street,Warrington Drive,addr
3325647404,housenumber,6209,addr
3325647414,street,Saint Anthony Avenue,addr
3325647414,housenumber,6223,addr
3325647424,street,Saint Anthony Avenue,addr
3325647424,housenumber,6231,addr
3325647434,street,Saint Anthony Avenue,addr
3325647434,housenumber,6242,addr
3325878653,highway,turning_circle,regular
3327398593,street,Robert E Lee Boulevard,addr
3327398593,housenumber,1,addr
3327398603,street,Aviators Street,addr
3327398603,housenumber,3,addr
3327451547,street,Robert E Lee Boulevard,addr
3327451547,housenumber,1540,addr
3327451557,street,Chatham Drive,addr
3327451557,housenumber,6196,addr
3327469163,street,Saint Anthony Avenue,addr
3327469163,housenumber,5731,addr
3327469173,street,Saint Anthony Avenue,addr
3327469173,housenumber,6049,addr
3327469183,street,Wilton Drive,addr
3327469183,housenumber,6076,addr
3327482187,street,Selma Street,addr
3327482187,housenumber,2103,addr
3327484193,street,Robin Street,addr
3327484193,housenumber,2151,addr
3327484204,street,Cameron Boulevard,addr
3327484204,housenumber,5100,addr
3327484214,street,Elysian Fields Avenue,addr
3327484214,housenumber,5222,addr
3327484224,street,Pasteur Boulevard,addr
3327484224,housenumber,5332,addr
3327484234,street,Cameron Boulevard,addr
3327484234,housenumber,5516,addr
3327499102,street,Saint Anthony Avenue,addr
3327499102,housenumber,5228,addr
3327499679,street,Seville Drive,addr
3327499679,housenumber,1501,addr
3327514899,street,Sybil Street,addr
3327514899,housenumber,4302,addr
3327514909,street,Sybil Street,addr
3327514909,housenumber,4313,addr
3327514919,street,Sybil Street,addr
3327514919,housenumber,4319,addr
3327514929,street,Sybil Street,addr
3327514929,housenumber,4324,addr
3327514939,street,Paris Avenue,addr
3327514939,housenumber,4334,addr
3327514949,street,Sybil Street,addr
3327514949,housenumber,4339,addr
3327514959,street,Paris Avenue,addr
3327514959,housenumber,4346,addr
3327514969,street,Paris Avenue,addr
3327514969,housenumber,4600,addr
3327533424,street,Harrison Avenue,addr
3327533424,housenumber,1323,addr
3327533434,street,Mandolin Street,addr
3327533434,housenumber,1484,addr
3327533444,street,Mandolin Street,addr
3327533444,housenumber,1506,addr
3327533454,street,Saint Bernard Avenue,addr
3327533454,housenumber,4104,addr
3327533464,street,Saint Bernard Avenue,addr
3327533464,housenumber,4114,addr
3327533474,street,Duplessis Street,addr
3327533474,housenumber,4138,addr
3327541369,street,Hamburg Street,addr
3327541369,housenumber,3856,addr
3327541379,street,Hamburg Street,addr
3327541379,housenumber,3930,addr
3327541389,street,Gibson Street,addr
3327541389,housenumber,3935,addr
3327544715,street,Foy Street,addr
3327544715,housenumber,1463,addr
3327544725,street,Caton Street,addr
3327544725,housenumber,1470,addr
3327544735,street,Caton Street,addr
3327544735,housenumber,1475,addr
3327544745,street,Caton Street,addr
3327544745,housenumber,1530,addr
3327544755,street,Caton Street,addr
3327544755,housenumber,1534,addr
3327544765,street,Caton Street,addr
3327544765,housenumber,1538,addr
3327544775,street,Milton Street,addr
3327544775,housenumber,1545,addr
3327544785,street,Duplessis Street,addr
3327544785,housenumber,3817,addr
3327544995,street,Hamburg Street,addr
3327544995,housenumber,3834,addr
3327545005,street,Duplessis Street,addr
3327545005,housenumber,3851,addr
3327545099,street,Gibson Street,addr
3327545099,housenumber,3940,addr
3327545109,street,Duplessis Street,addr
3327545109,housenumber,4000,addr
3327545119,street,Duplessis Street,addr
3327545119,housenumber,4032,addr
3327545129,street,Gibson Street,addr
3327545129,housenumber,4037,addr
3327545139,street,Gibson Street,addr
3327545139,housenumber,4066,addr
3327644681,street,Chalfant Place,addr
3327644681,housenumber,108,addr
3327644691,street,Saint Denis Street,addr
3327644691,housenumber,1226,addr
3327667201,street,Saint Bernard Avenue,addr
3327667201,housenumber,3114,addr
3327667211,street,Cadillac Street,addr
3327667211,housenumber,3925,addr
3327735650,highway,turning_circle,regular
3327798460,street,Filmore Avenue,addr
3327798460,housenumber,607,addr
3327798470,street,Wuerpel Street,addr
3327798470,housenumber,6531,addr
3327798480,street,Canal Boulevard,addr
3327798480,housenumber,6572,addr
3327798490,street,Milne Boulevard,addr
3327798490,housenumber,6624,addr
3327799000,street,Louis Xiv Street,addr
3327799000,housenumber,6700,addr
3327799010,street,Colbert Street,addr
3327799010,housenumber,6741,addr
3329085119,street,Livingston Street,addr
3329085119,housenumber,3428,addr
3329085129,street,Palm Street,addr
3329085129,housenumber,9519,addr
3329085139,street,Palmetto Street,addr
3329085139,housenumber,9552,addr
3329120928,street,Duckhook Drive,addr
3329120928,housenumber,3,addr
3329120938,street,Hamilton Street,addr
3329120938,housenumber,4009,addr
3329120948,street,General Ogden Street,addr
3329120948,housenumber,4036,addr
3329120958,street,Leonidas Street,addr
3329120958,housenumber,4133,addr
3329120968,street,Hamilton Street,addr
3329120968,housenumber,4225,addr
3329120978,street,Marks Street,addr
3329120978,housenumber,8608,addr
3329120988,street,Dixon Street,addr
3329120988,housenumber,8916,addr
3329125693,street,Quince Street,addr
3329125693,housenumber,8920,addr
3329125703,street,Palmetto Street,addr
3329125703,housenumber,9025,addr
3329156980,street,South Pierce Street,addr
3329156980,housenumber,127,addr
3329156990,street,South Pierce Street,addr
3329156990,housenumber,303,addr
3329158399,street,Banks Street,addr
3329158399,housenumber,4015,addr
3329158409,street,Baudin Street,addr
3329158409,housenumber,4020,addr
3329158419,street,Banks Street,addr
3329158419,housenumber,4027,addr
3329158429,street,Palmyra Street,addr
3329158429,housenumber,4033,addr
3329158439,street,Tulane Avenue,addr
3329158439,housenumber,4041,addr
3329158449,street,Baudin Street,addr
3329158449,housenumber,4054,addr
3329158459,street,South Solomon Street,addr
3329158459,housenumber,409,addr
3329158469,street,Dhemecourt Street,addr
3329158469,housenumber,4115,addr
3329158479,street,Ulloa Street,addr
3329158479,housenumber,4125,addr
3329158489,street,Ulloa Street,addr
3329158489,housenumber,4131,addr
3329158499,street,Dhemecourt Street,addr
3329158499,housenumber,4140,addr
3329158509,street,Dhemecourt Street,addr
3329158509,housenumber,4151,addr
3329158519,street,South Carrollton Avenue,addr
3329158519,housenumber,4206,addr
3329158529,street,South Carrollton Avenue,addr
3329158529,housenumber,4217,addr
3329158539,street,Dhemecourt Street,addr
3329158539,housenumber,4223,addr
3329158549,street,Tulane Avenue,addr
3329158549,housenumber,4229,addr
3329158559,street,South Carrollton Avenue,addr
3329158559,housenumber,4235,addr
3329158569,street,South Carrollton Avenue,addr
3329158569,housenumber,4241,addr
3329158579,street,South Alexander Street,addr
3329158579,housenumber,430,addr
3329158589,street,South Carrollton Avenue,addr
3329158589,housenumber,4308,addr
3329158599,street,Dhemecourt Street,addr
3329158599,housenumber,4319,addr
3329158609,street,Baudin Street,addr
3329158609,housenumber,4329,addr
3329158619,street,South Solomon Street,addr
3329158619,housenumber,435,addr
3329158643,street,South Carrollton Avenue,addr
3329158643,housenumber,4439,addr
3329158653,street,South Hennessey Street,addr
3329158653,housenumber,500,addr
3329158663,street,South Hennessey Street,addr
3329158663,housenumber,513,addr
3329158673,street,South Pierce Street,addr
3329158673,housenumber,525,addr
3329158683,street,South Pierce Street,addr
3329158683,housenumber,537,addr
3329158693,street,South Pierce Street,addr
3329158693,housenumber,605,addr
3329158703,street,South Hennessey Street,addr
3329158703,housenumber,614,addr
3329158713,street,South Hennessey Street,addr
3329158713,housenumber,620,addr
3329158723,street,South Solomon Street,addr
3329158723,housenumber,633,addr
3329158733,street,South Hennessey Street,addr
3329158733,housenumber,718,addr
3329224120,street,North Hennessey Street,addr
3329224120,housenumber,119,addr
3329224130,street,North Solomon Street,addr
3329224130,housenumber,123,addr
3329224140,street,North Alexander Street,addr
3329224140,housenumber,128,addr
3329224150,street,North Hennessey Street,addr
3329224150,housenumber,133,addr
3329224160,street,North Scott Street,addr
3329224160,housenumber,137,addr
3329224170,street,North Carrollton Avenue,addr
3329224170,housenumber,201,addr
3329224180,street,North Carrollton Avenue,addr
3329224180,housenumber,210,addr
3329224190,street,North Carrollton Avenue,addr
3329224190,housenumber,215,addr
3329225200,street,North Cortez Street,addr
3329225200,housenumber,221,addr
3329225210,street,North Solomon Street,addr
3329225210,housenumber,300,addr
3329225220,street,Bienville Avenue,addr
3329225220,housenumber,3816,addr
3329225230,street,Iberville Street,addr
3329225230,housenumber,3918,addr
3329225240,street,North Carrollton Avenue,addr
3329225240,housenumber,406,addr
3329225250,street,Iberville Street,addr
3329225250,housenumber,4139,addr
3329225260,street,Canal Street,addr
3329225260,housenumber,4159,addr
3329225270,street,Canal Street,addr
3329225270,housenumber,4201,addr
3329225280,street,Bienville Avenue,addr
3329225280,housenumber,4236,addr
3329225290,street,Bienville Avenue,addr
3329225290,housenumber,4306,addr
3329225394,street,Iberville Street,addr
3329225394,housenumber,4315,addr
3329305101,street,Toulouse Street,addr
3329305101,housenumber,3534,addr
3329305111,street,Elaine Place,addr
3329305111,housenumber,3619,addr
3329305121,street,Orleans Avenue,addr
3329305121,housenumber,3824,addr
3329305131,street,Orleans Avenue,addr
3329305131,housenumber,3924,addr
3329305141,street,Dumaine Street,addr
3329305141,housenumber,4022,addr
3329305151,street,North Scott Street,addr
3329305151,housenumber,621,addr
3329305161,street,North Pierce Street,addr
3329305161,housenumber,638,addr
3329305171,street,Roosevelt Place,addr
3329305171,housenumber,805,addr
3329305181,street,Olga Street,addr
3329305181,housenumber,822,addr
3329305191,street,Taft Place,addr
3329305191,housenumber,835,addr
3329305301,street,Ida Street,addr
3329305301,housenumber,848,addr
3329305311,street,Roosevelt Place,addr
3329305311,housenumber,857,addr
3329305321,street,Olga Street,addr
3329305321,housenumber,868,addr
3329315359,street,North Cortez Street,addr
3329315359,housenumber,124,addr
3329315369,street,North Cortez Street,addr
3329315369,housenumber,130,addr
3329315379,street,North Telemachus Street,addr
3329315379,housenumber,135,addr
3329315389,street,North Jefferson Davis Parkway,addr
3329315389,housenumber,202,addr
3329316099,street,North Jefferson Davis Parkway,addr
3329316099,housenumber,216,addr
3329316109,street,North Clark Street,addr
3329316109,housenumber,233,addr
3329316119,street,North Jefferson Davis Parkway,addr
3329316119,housenumber,328,addr
3329316129,street,Bienville Avenue,addr
3329316129,housenumber,3307,addr
3329316139,street,North Jefferson Davis Parkway,addr
3329316139,housenumber,336,addr
3329316149,street,Iberville Street,addr
3329316149,housenumber,3528,addr
3329316159,street,Canal Street,addr
3329316159,housenumber,3631,addr
3329316169,street,Iberville Street,addr
3329316169,housenumber,3722,addr
3329402905,street,Harding Drive,addr
3329402905,housenumber,1014,addr
3329402915,street,Moss Street,addr
3329402915,housenumber,1055,addr
3329402925,street,Moss Street,addr
3329402925,housenumber,1355,addr
3329402935,street,Delgado Drive,addr
3329402935,housenumber,3611,addr
3329402945,street,Dumaine Street,addr
3329402945,housenumber,3809,addr
3329402955,street,Delgado Drive,addr
3329402955,housenumber,3909,addr
3329402965,street,Delgado Drive,addr
3329402965,housenumber,4003,addr
3329402975,street,Taft Place,addr
3329402975,housenumber,906,addr
3329402985,street,Picheloup Place,addr
3329402985,housenumber,920,addr
3329403195,street,Picheloup Place,addr
3329403195,housenumber,931,addr
3329403205,street,Wilson Drive,addr
3329403205,housenumber,937,addr
3329403215,street,Picheloup Place,addr
3329403215,housenumber,948,addr
3329403225,street,Taft Place,addr
3329403225,housenumber,957,addr
3329403235,street,Wilson Drive,addr
3329403235,housenumber,966,addr
3329403245,street,Harding Drive,addr
3329403245,housenumber,978,addr
3329987999,street,Mistletoe Street,addr
3329987999,housenumber,3200,addr
3329988012,street,Hamilton Street,addr
3329988012,housenumber,3401,addr
3329988027,street,Forshey Street,addr
3329988027,housenumber,9205,addr
3329988038,street,Forshey Street,addr
3329988038,housenumber,9315,addr
3330072192,street,General Ogden Street,addr
3330072192,housenumber,3520,addr
3330072302,street,General Ogden Street,addr
3330072302,housenumber,3610,addr
3330072312,street,Monroe Street,addr
3330072312,housenumber,3702,addr
3330072322,street,Cambronne Street,addr
3330072322,housenumber,3826,addr
3330072332,street,Palmetto Street,addr
3330072332,housenumber,8402,addr
3330072342,street,Palmetto Street,addr
3330072342,housenumber,8409,addr
3330072352,street,Palmetto Street,addr
3330072352,housenumber,8429,addr
3330072362,street,Stroelitz Street,addr
3330072362,housenumber,8709,addr
3330072372,street,Edinburgh Street,addr
3330072372,housenumber,8813,addr
3330072382,street,Edinburgh Street,addr
3330072382,housenumber,8901,addr
3330072392,street,Edinburgh Street,addr
3330072392,housenumber,9137,addr
3330245585,street,Mandeville Street,addr
3330245585,housenumber,6028,addr
3330424447,street,Lakeshore Drive,addr
3330424447,housenumber,2285,addr
3330424457,street,Mexico Street,addr
3330424457,housenumber,2641,addr
3330424467,street,Robert E Lee Boulevard,addr
3330424467,housenumber,2667,addr
3330424477,street,Franklin Avenue,addr
3330424477,housenumber,6030,addr
3330424487,street,Franklin Avenue,addr
3330424487,housenumber,6131,addr
3330427897,street,Eads Street,addr
3330427897,housenumber,6409,addr
3330427907,street,Arts Street,addr
3330427907,housenumber,6442,addr
3331059653,street,Chimney Wood Lane,addr
3331059653,housenumber,1002,addr
3331059663,street,Chimney Wood Lane,addr
3331059663,housenumber,1012,addr
3331059673,street,Chimney Wood Lane,addr
3331059673,housenumber,1202,addr
3331059683,street,Chimney Wood Lane,addr
3331059683,housenumber,1305,addr
3331060495,street,Chimney Wood Lane,addr
3331060495,housenumber,1405,addr
3331060505,street,Chimney Wood Lane,addr
3331060505,housenumber,1508,addr
3331060515,street,Chimney Wood Lane,addr
3331060515,housenumber,1610,addr
3331060525,street,Curran Road,addr
3331060525,housenumber,6001,addr
3331060535,street,Kuebel Drive,addr
3331060535,housenumber,6030,addr
3331060545,street,Curran Road,addr
3331060545,housenumber,6103,addr
3331060555,street,Curran Road,addr
3331060555,housenumber,6202,addr
3331060565,street,Erin Drive,addr
3331060565,housenumber,6214,addr
3331060575,street,Craigie Road,addr
3331060575,housenumber,6220,addr
3331060585,street,Erin Drive,addr
3331060585,housenumber,6228,addr
3331060795,street,Craigie Road,addr
3331060795,housenumber,6241,addr
3331060805,street,Worcester Drive,addr
3331060805,housenumber,6408,addr
3331060815,street,Beau Street,addr
3331060815,housenumber,7381,addr
3331060825,street,Karen Lane,addr
3331060825,housenumber,7526,addr
3331060835,street,Karen Lane,addr
3331060835,housenumber,7600,addr
3331060845,street,Swift Street,addr
3331060845,housenumber,7714,addr
3331060855,street,West Laverne Street,addr
3331060855,housenumber,7743,addr
3331060865,street,Lamb Road,addr
3331060865,housenumber,7920,addr
3331224231,street,Eagle Street,addr
3331224231,housenumber,3001,addr
3331224241,street,General Ogden Street,addr
3331224241,housenumber,3015,addr
3331224251,street,Eagle Street,addr
3331224251,housenumber,3031,addr
3331224261,street,Leonidas Street,addr
3331224261,housenumber,3202,addr
3331224271,street,Eagle Street,addr
3331224271,housenumber,3223,addr
3331224281,street,Eagle Street,addr
3331224281,housenumber,3315,addr
3331224291,street,Oleander Street,addr
3331224291,housenumber,8601,addr
3331226195,street,Forshey Street,addr
3331226195,housenumber,8611,addr
3331226205,street,Oleander Street,addr
3331226205,housenumber,8639,addr
3331226215,street,Oleander Street,addr
3331226215,housenumber,8803,addr
3331226225,street,Oleander Street,addr
3331226225,housenumber,8821,addr
3331226235,street,Olive Street,addr
3331226235,housenumber,8832,addr
3331226245,street,Colapissa Street,addr
3331226245,housenumber,8903,addr
3331226255,street,Edinburgh Street,addr
3331226255,housenumber,8918,addr
3331226265,street,Colapissa Street,addr
3331226265,housenumber,8934,addr
3331287351,street,Dante Street,addr
3331287351,housenumber,3000,addr
3331287361,street,Cambronne Street,addr
3331287361,housenumber,3101,addr
3331287371,street,Joliet Street,addr
3331287371,housenumber,3115,addr
3331287381,street,Joliet Street,addr
3331287381,housenumber,3125,addr
3331287391,street,South Carrollton Avenue,addr
3331287391,housenumber,3208,addr
3331289201,street,Dante Street,addr
3331289201,housenumber,3224,addr
3331289211,street,Dante Street,addr
3331289211,housenumber,3236,addr
3331289221,street,Joliet Street,addr
3331289221,housenumber,3316,addr
3331289231,street,South Carrollton Avenue,addr
3331289231,housenumber,3330,addr
3331289241,street,Cambronne Street,addr
3331289241,housenumber,3515,addr
3331289251,street,Cambronne Street,addr
3331289251,housenumber,3525,addr
3331289261,street,Earhart Boulevard,addr
3331289261,housenumber,8126,addr
3331289271,street,Edinburgh Street,addr
3331289271,housenumber,8201,addr
3331289281,street,Edinburgh Street,addr
3331289281,housenumber,8209,addr
3331289291,street,Edinburgh Street,addr
3331289291,housenumber,8219,addr
3331289301,street,Oleander Street,addr
3331289301,housenumber,8235,addr
3331289311,street,Olive Street,addr
3331289311,housenumber,8301,addr
3331289321,street,Forshey Street,addr
3331289321,housenumber,8310,addr
3331289331,street,Oleander Street,addr
3331289331,housenumber,8318,addr
3331289341,street,Forshey Street,addr
3331289341,housenumber,8326,addr
3331289351,street,Oleander Street,addr
3331289351,housenumber,8332,addr
3331289361,street,Oleander Street,addr
3331289361,housenumber,8336,addr
3331289371,street,Forshey Street,addr
3331289371,housenumber,8402,addr
3331289381,street,Oleander Street,addr
3331289381,housenumber,8412,addr
3331289391,street,Forshey Street,addr
3331289391,housenumber,8432,addr
3331289401,street,Oleander Street,addr
3331289401,housenumber,8500,addr
3331289411,street,Oleander Street,addr
3331289411,housenumber,8518,addr
3331289421,street,Forshey Street,addr
3331289421,housenumber,8538,addr
3331294480,street,Monticello Avenue,addr
3331294480,housenumber,2713,addr
3331294490,street,Eagle Street,addr
3331294490,housenumber,2720,addr
3331294700,street,Eagle Street,addr
3331294700,housenumber,2822,addr
3331294710,street,Eagle Street,addr
3331294710,housenumber,2836,addr
3331294720,street,Hollygrove Street,addr
3331294720,housenumber,2913,addr
3331294730,street,General Ogden Street,addr
3331294730,housenumber,2922,addr
3331294740,street,Fig Street,addr
3331294740,housenumber,8600,addr
3331294750,street,Belfast Street,addr
3331294750,housenumber,8607,addr
3331294760,street,Apricot Street,addr
3331294760,housenumber,8613,addr
3331294770,street,Pritchard Place,addr
3331294770,housenumber,8632,addr
3331294780,street,Pritchard Place,addr
3331294780,housenumber,8709,addr
3331294790,street,Belfast Street,addr
3331294790,housenumber,8717,addr
3331294800,street,Belfast Street,addr
3331294800,housenumber,8727,addr
3331294810,street,Belfast Street,addr
3331294810,housenumber,8803,addr
3331294820,street,Belfast Street,addr
3331294820,housenumber,8839,addr
3331294830,street,Belfast Street,addr
3331294830,housenumber,9125,addr
3331825820,street,General Ogden Street,addr
3331825820,housenumber,2417,addr
3331825830,street,Eagle Street,addr
3331825830,housenumber,2426,addr
3331825840,street,Monroe Street,addr
3331825840,housenumber,2512,addr
3331825850,street,Hollygrove Street,addr
3331825850,housenumber,2519,addr
3331825860,street,Mistletoe Street,addr
3331825860,housenumber,2536,addr
3331825870,street,Hamilton Street,addr
3331825870,housenumber,2622,addr
3331825880,street,Eagle Street,addr
3331825880,housenumber,2632,addr
3331825890,street,Nelson Street,addr
3331825890,housenumber,8609,addr
3331826000,street,South Claiborne Avenue,addr
3331826000,housenumber,8623,addr
3331826010,street,Apple Street,addr
3331826010,housenumber,8629,addr
3331826020,street,Nelson Street,addr
3331826020,housenumber,8634,addr
3331826030,street,Belfast Street,addr
3331826030,housenumber,8702,addr
3331826040,street,Apple Street,addr
3331826040,housenumber,8802,addr
3331826050,street,Apple Street,addr
3331826050,housenumber,8819,addr
3331826060,street,Apple Street,addr
3331826060,housenumber,8916,addr
3331826070,street,Nelson Street,addr
3331826070,housenumber,8931,addr
3331826080,street,South Claiborne Avenue,addr
3331826080,housenumber,8937,addr
3331826090,street,Apple Street,addr
3331826090,housenumber,9215,addr
3333786510,street,West Barrington Drive,addr
3333786510,housenumber,11632,addr
3333786520,street,West Barrington Drive,addr
3333786520,housenumber,11800,addr
3333786530,street,Barrington Court,addr
3333786530,housenumber,6919,addr
3333786540,street,Northgate Drive,addr
3333786540,housenumber,7006,addr
3333786550,street,Northgate Drive,addr
3333786550,housenumber,7036,addr
3333786560,street,Barrington Court,addr
3333786560,housenumber,7054,addr
3333786570,street,Barrington Court,addr
3333786570,housenumber,7067,addr
3333786580,street,Northgate Drive,addr
3333786580,housenumber,7101,addr
3333786590,street,Northgate Drive,addr
3333786590,housenumber,7118,addr
3333787300,street,Northgate Drive,addr
3333787300,housenumber,7131,addr
3334720561,street,Robert Street,addr
3334720561,housenumber,3512,addr
3334720571,street,Robert Street,addr
3334720571,housenumber,3619,addr
3334720581,street,Upperline Street,addr
3334720581,housenumber,3632,addr
3334720591,street,Napoleon Avenue,addr
3334720591,housenumber,3852,addr
3334725901,street,South Tonti Street,addr
3334725901,housenumber,4424,addr
3334725911,street,South Rocheblave Street,addr
3334725911,housenumber,4509,addr
3334725921,street,South Miro Street,addr
3334725921,housenumber,4539,addr
3334725931,street,South Rocheblave Street,addr
3334725931,housenumber,4920,addr
3334725941,street,South Johnson Street,addr
3334725941,housenumber,4935,addr
3339833983,street,Cambronne Street,addr
3339833983,housenumber,2008,addr
3339834081,street,Panola Street,addr
3339834081,housenumber,8540,addr
3339834893,street,Dante Street,addr
3339834893,housenumber,2018,addr
3339834903,street,Dante Street,addr
3339834903,housenumber,2022,addr
3339834913,street,Dante Street,addr
3339834913,housenumber,2101,addr
3339834923,street,Dublin Street,addr
3339834923,housenumber,2119,addr
3339834933,street,Cambronne Street,addr
3339834933,housenumber,2216,addr
3339834943,street,Cambronne Street,addr
3339834943,housenumber,2227,addr
3339834953,street,Cambronne Street,addr
3339834953,housenumber,2250,addr
3339834963,street,Joliet Street,addr
3339834963,housenumber,2311,addr
3339834973,street,Cambronne Street,addr
3339834973,housenumber,2326,addr
3339834983,street,Dante Street,addr
3339834983,housenumber,2341,addr
3339834993,street,Spruce Street,addr
3339834993,housenumber,8209,addr
3339835003,street,Spruce Street,addr
3339835003,housenumber,8225,addr
3339835013,street,Sycamore Street,addr
3339835013,housenumber,8243,addr
3339835023,street,Panola Street,addr
3339835023,housenumber,8319,addr
3339835033,street,Panola Street,addr
3339835033,housenumber,8333,addr
3339835043,street,Panola Street,addr
3339835043,housenumber,8402,addr
3339835053,street,South Claiborne Avenue,addr
3339835053,housenumber,8430,addr
3339835063,street,Spruce Street,addr
3339835063,housenumber,8507,addr
3339835073,street,Spruce Street,addr
3339835073,housenumber,8529,addr
3339843877,street,Jeannette Street,addr
3339843877,housenumber,8703,addr
3339843887,street,Spruce Street,addr
3339843887,housenumber,8708,addr
3339848234,street,Monroe Street,addr
3339848234,housenumber,1517,addr
3339848244,street,Monticello Avenue,addr
3339848244,housenumber,1525,addr
3339848254,street,Eagle Street,addr
3339848254,housenumber,1608,addr
3339848264,street,General Ogden Street,addr
3339848264,housenumber,1623,addr
3339848274,street,Eagle Street,addr
3339848274,housenumber,1640,addr
3339848284,street,General Ogden Street,addr
3339848284,housenumber,1710,addr
3339848894,street,Monroe Street,addr
3339848894,housenumber,1728,addr
3339848904,street,Hamilton Street,addr
3339848904,housenumber,1805,addr
3339848914,street,Hollygrove Street,addr
3339848914,housenumber,1811,addr
3339848924,street,Hamilton Street,addr
3339848924,housenumber,1817,addr
3339848935,street,General Ogden Street,addr
3339848935,housenumber,1832,addr
3339848945,street,Monroe Street,addr
3339848945,housenumber,1901,addr
3339848955,street,Eagle Street,addr
3339848955,housenumber,1919,addr
3339848965,street,Eagle Street,addr
3339848965,housenumber,1940,addr
3339848975,street,Hickory Street,addr
3339848975,housenumber,8605,addr
3339848985,street,Hickory Street,addr
3339848985,housenumber,8612,addr
3339849095,street,Green Street,addr
3339849095,housenumber,8615,addr
3339849105,street,Jeannette Street,addr
3339849105,housenumber,8621,addr
3339849115,street,Birch Street,addr
3339849115,housenumber,8631,addr
3339849125,street,Spruce Street,addr
3339849125,housenumber,8638,addr
3339849147,street,Hickory Street,addr
3339849147,housenumber,8829,addr
3339849157,street,Cohn Street,addr
3339849157,housenumber,8834,addr
3339849167,street,Cohn Street,addr
3339849167,housenumber,8839,addr
3339849177,street,Birch Street,addr
3339849177,housenumber,8922,addr
3339849187,street,Hickory Street,addr
3339849187,housenumber,8933,addr
3339849197,street,Monroe Court,addr
3339849197,housenumber,8712,addr
3339849207,street,Jeannette Street,addr
3339849207,housenumber,8715,addr
